2023-04-08 21:08:04,72588,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 21:13:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:13:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:18:44,0,C:\Windows\SoftwareDistribution\Download
2023-04-08 21:18:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:18:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:24:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:24:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:29:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:29:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:34:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:34:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:40:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:40:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:40:04,52012,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 21:45:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:45:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:50:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:50:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 21:56:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 21:56:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:01:24,8192,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:01:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:01:24,44895,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 22:06:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:06:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:12:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:12:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:17:24,0,C:\Windows\SoftwareDistribution\Download
2023-04-08 22:17:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:17:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:17:24,56092,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 22:22:44,8192,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:22:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:28:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:28:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:33:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:33:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:38:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:38:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:44:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:44:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:49:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:49:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 22:49:24,21938,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 22:54:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 22:54:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:00:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:00:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:05:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:05:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:05:24,44895,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-08 23:10:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:10:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:16:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:16:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:21:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:21:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:26:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:26:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:32:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:32:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:37:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:37:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:42:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:42:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:48:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:48:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:53:24,8192,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:53:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-08 23:58:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-08 23:58:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:04:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:04:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:04:04,44895,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-04-09 00:09:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:09:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:14:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:14:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:20:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:20:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:25:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:25:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:30:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:30:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:36:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:36:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:41:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:41:24,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:46:44,8192,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:46:44,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:52:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-04-09 00:52:04,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-04-09 00:52:04,77472,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-08-04 04:34:13,0,C:\Windows\SoftwareDistribution\Download
2023-08-04 04:34:13,2629632,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-08-04 04:34:13,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
2023-08-04 04:34:14,347672384,C:\Users\drakeredwind01\AppData\Local\Opera Software\Opera GX Stable\Cache\Cache_Data
2023-10-16 16:57:16,0,C:\Windows\SoftwareDistribution\Download
2023-10-16 16:57:16,2105344,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\WebCache
2023-10-16 16:57:16,0,C:\Users\drakeredwind01\AppData\Local\Microsoft\Windows\INetCache
